depart;destination;durée
PLEUDIHEN-SUR-RANCE;TRÉVÉRIEN;1479.1
PLEUDIHEN-SUR-RANCE;AUCALEUC;1333.9
PLEUDIHEN-SUR-RANCE;SAINT-MÉLOIR-DES-ONDES;1194.9
PLEUDIHEN-SUR-RANCE;MONT-DOL;1265.3
PLEUDIHEN-SUR-RANCE;LE VIVIER-SUR-MER;1567.2
PLEUDIHEN-SUR-RANCE;BEAUSSAIS-SUR-MER;1740.0
PLEUDIHEN-SUR-RANCE;TRÉLIVAN;1293.7
PLEUDIHEN-SUR-RANCE;SAINT-MALO;1180.0
PLEUDIHEN-SUR-RANCE;BOBITAL;1347.8
PLEUDIHEN-SUR-RANCE;LE HINGLÉ;1416.1
PLEUDIHEN-SUR-RANCE;SAINT-JUDOCE;1622.7
PLEUDIHEN-SUR-RANCE;DINARD;1484.0
PLEUDIHEN-SUR-RANCE;TRÉVRON;1614.2
PLEUDIHEN-SUR-RANCE;SAINT-ANDRÉ-DES-EAUX;1740.6
PLEUDIHEN-SUR-RANCE;SAINT-DOMINEUC;1183.2
PLEUDIHEN-SUR-RANCE;CORSEUL;1448.8
PLEUDIHEN-SUR-RANCE;SAINT-LUNAIRE;1654.8
PLEUDIHEN-SUR-RANCE;LOURMAIS;1687.0
PLEUDIHEN-SUR-RANCE;LA CHAPELLE-AUX-FILTZMÉENS;1563.5
PLEUDIHEN-SUR-RANCE;EPINIAC;1765.8
PLEUDIHEN-SUR-RANCE;SAINT-BRIAC-SUR-MER;1613.1
PLEUDIHEN-SUR-RANCE;LANCIEUX;1844.3
PLEUDIHEN-SUR-RANCE;VILDÉ-GUINGALAN;1310.0
PLEUDIHEN-SUR-RANCE;SAINT-JUVAT;1856.2
PLEUDIHEN-SUR-RANCE;BRUSVILY;1642.8
PLEUDIHEN-SUR-RANCE;COMBOURG;1408.2
PLEUDIHEN-SUR-RANCE;CRÉHEN;1879.3
PLEUDIHEN-SUR-RANCE;TRIMER;1415.8
PLEUMEUR-BODOU;PLEUMEUR-BODOU;0.0
PLEUMEUR-BODOU;TRÉBEURDEN;506.9
PLEUMEUR-BODOU;TRÉGASTEL;542.5
PLEUMEUR-BODOU;SAINT-QUAY-PERROS;910.7
PLEUMEUR-BODOU;PERROS-GUIREC;812.0
PLEUMEUR-BODOU;LANNION;738.5
PLEUMEUR-BODOU;LOUANNEC;1192.7
PLEUMEUR-BODOU;PLOULEC'H;987.9
PLEUMEUR-BODOU;TRÉDREZ-LOCQUÉMEAU;1388.8
PLEUMEUR-BODOU;PLOUMILLIAU;1411.7
PLEUMEUR-BODOU;TRÉLÉVERN;1406.1
PLEUMEUR-BODOU;KERMARIA-SULARD;1281.7
PLEUMEUR-BODOU;ROSPEZ;1353.9
PLEUMEUR-BODOU;PLOUBEZRE;1292.0
PLEUMEUR-BODOU;TRÉZÉNY;1402.5
PLEUMEUR-BODOU;LANMÉRIN;1383.9
PLEUMEUR-BODOU;TRÉVOU-TRÉGUIGNEC;1614.2
PLEUMEUR-BODOU;SAINT-MICHEL-EN-GRÈVE;1541.8
PLEUMEUR-BODOU;CAOUËNNEC-LANVÉZÉAC;1299.8
PLEUMEUR-BODOU;COATRÉVEN;1561.2
PLEUMEUR-BODOU;TRÉDUDER;1742.8
PLEUMEUR-BODOU;TONQUÉDEC;1649.9
PLEUMEUR-BODOU;QUEMPERVEN;1719.4
PLEUMEUR-BODOU;PLOUZÉLAMBRE;1783.7
PLEUMEUR-BODOU;CAMLEZ;1842.4
PLEUMEUR-BODOU;LOCQUIREC;2363.4
PLEUMEUR-BODOU;PENVÉNAN;2008.6
PLEUMEUR-BODOU;CAVAN;1401.5
PLEUMEUR-BODOU;LANGOAT;2014.3
PLEUMEUR-BODOU;PLESTIN-LES-GRÈVES;2084.7
PLEUMEUR-BODOU;BERHET;1795.8
PLEUMEUR-BODOU;GUIMAËC;2707.5
PLEUMEUR-BODOU;MINIHY-TRÉGUIER;1782.7
PLEUMEUR-BODOU;PLOUARET;2039.4
PLEUMEUR-BODOU;MANTALLOT;1985.9
PLEUMEUR-BODOU;PLOUGUIEL;2365.9
PLEUMEUR-BODOU;LANVELLEC;2188.1
PLEUMEUR-BODOU;PRAT;1910.3
PLEUMEUR-BODOU;PLUFUR;2301.5
PLEUMEUR-BODOU;PLUZUNET;1798.2
PLEUMEUR-BODOU;LE VIEUX-MARCHÉ;2206.7
PLEUMEUR-BODOU;TRÉGUIER;1929.0
PLEUMEUR-BODOU;PLOUÉGAT-GUÉRAND;2416.6
PLEUMEUR-BODOU;PLOUGRESCANT;2336.0
PLEUMEUR-BODOU;TRÉMEL;2361.1
PLEUMEUR-BODOU;TROGUÉRY;2033.0
PLEUMEUR-BODOU;LA ROCHE-JAUDY;1994.1
PLEUMEUR-BODOU;LANMEUR;2451.7
PLEUMEUR-BODOU;SAINT-JEAN-DU-DOIGT;2874.9
PLEUMEUR-BODOU;TRÉGROM;2422.9
PLEUMEUR-BODOU;COATASCORN;2213.0
PLEUMEUR-BODOU;TRÉDARZEC;2199.7
PLEUMEUR-BODOU;BÉGARD;1803.4
PLEUMEUR-BODOU;RUNAN;2424.9
PLEUMEUR-BODOU;PLOUNÉRIN;2534.2
PLEUMEUR-BODOU;KERBORS;2601.4
PLEUMEUR-BODOU;PLOUÉGAT-MOYSAN;2800.3
PLEUMEUR-BODOU;PLOUGASNOU;3499.8
PLEUMEUR-BODOU;PLOËZAL;2414.3
PLEUMEUR-BODOU;BRÉLIDY;2532.2
PLEUMEUR-BODOU;PLOUEZOC'H;3161.3
PLEUMEUR-BODOU;PLOUNÉVEZ-MOËDEC;2640.3
PLEUMEUR-BODOU;PLOUËC-DU-TRIEUX;2541.7
PLEUMEUR-BODOU;GARLAN;3045.3
PLEUMEUR-BODOU;PLEUMEUR-GAUTIER;2565.1
PLEUMEUR-BODOU;PLEUDANIEL;2580.6
PLEUMEUR-BODOU;PLOUIGNEAU;3100.0
PLEUMEUR-BODOU;SAINT-LAURENT;2194.3
PLEUMEUR-BODOU;LANDEBAËRON;2615.0
PLEUMEUR-BODOU;LOUARGAT;2402.4
SAINT-CARADEC;SAINT-CARADEC;0.0
SAINT-CARADEC;HÉMONSTOIR;675.8
SAINT-CARADEC;SAINT-CONNEC;534.2
SAINT-CARADEC;TRÉVÉ;620.8
SAINT-CARADEC;LE QUILLIO;846.2
SAINT-CARADEC;SAINT-THÉLO;812.3
SAINT-CARADEC;GUERLÉDAN;592.9
SAINT-CARADEC;KERGRIST;1262.8
SAINT-CARADEC;GRÂCE-UZEL;1084.1
SAINT-CARADEC;SAINT-GONNERY;938.9
SAINT-CARADEC;SAINT-GÉRAND-CROIXANVEC;870.7
SAINT-CARADEC;LOUDÉAC;731.1
SAINT-CARADEC;MERLÉAC;1397.5
SAINT-CARADEC;SAINT-GILLES-VIEUX-MARCHÉ;1197.6
SAINT-CARADEC;SAINT-HERVÉ;1021.5
SAINT-CARADEC;UZEL;1068.1
SAINT-CARADEC;NEULLIAC;1109.7
SAINT-CARADEC;SAINT-MAUDAN;1208.7
SAINT-CARADEC;GUELTAS;1443.7
SAINT-CARADEC;CAUREL;1051.9
SAINT-CARADEC;LA MOTTE;1107.9
SAINT-CARADEC;ALLINEUC;1439.4
SAINT-CARADEC;SAINT-BARNABÉ;1035.3
SAINT-CARADEC;SAINT-AIGNAN;1601.0
SAINT-CARADEC;SAINT-MAYEUX;1255.1
SAINT-CARADEC;GAUSSON;1616.4
SAINT-CARADEC;NOYAL-PONTIVY;1379.7
SAINT-CARADEC;SAINT-MARTIN-DES-PRÉS;1787.7
SAINT-CARADEC;LE BODÉO;1713.9
SAINT-CARADEC;PONTIVY;1214.9
SAINT-CARADEC;ROHAN;1629.0
SAINT-CARADEC;LA PRÉNESSAYE;1214.5
SAINT-CARADEC;PLOUGUENAST-LANGAST;1404.1
SAINT-CARADEC;CLÉGUÉREC;1458.8
SAINT-CARADEC;KERFOURN;2026.3
SAINT-CARADEC;PLŒUC-L'HERMITAGE;1483.8
SAINT-CARADEC;LA CHÈZE;1272.6
SAINT-CARADEC;PLUSSULIEN;1591.4
SAINT-CARADEC;SAINTE-BRIGITTE;1930.3
SAINT-CARADEC;CORLAY;1598.3
SAINT-CARADEC;BON REPOS SUR BLAVET;1711.3
SAINT-CARADEC;BRÉHAN;1868.3
SAINT-CARADEC;CRÉDIN;1804.6
SAINT-CARADEC;LA HARMOYE;2157.9
SAINT-CARADEC;MALGUÉNAC;1855.7
SAINT-CARADEC;SAINT-ÉTIENNE-DU-GUÉ-DE-L'ISLE;1579.0
SAINT-CARADEC;SAINT-THURIAU;1583.5
SAINT-CARADEC;LANFAINS;1968.7
SAINT-CARADEC;PLÉMET;1124.9
SAINT-CARADEC;LE SOURN;1478.0
SAINT-CARADEC;SAINT-IGEAUX;2042.0
SAINT-CARADEC;LE HAUT-CORLAY;1943.3
SAINT-CARADEC;SAINT-BIHY;2194.2
SAINT-CARADEC;SAINT-BRANDAN;1915.3
SAINT-CARADEC;PLÉMY;2053.2
SAINT-CARADEC;CANIHUEL;2041.3
SAINT-CARADEC;SILFIAC;2464.8
SAINT-CARADEC;PLUMIEUX;1628.4
SAINT-CARADEC;SÉGLIEN;2202.2
SAINT-CARADEC;ÉVELLYS;1685.0
SAINT-CARADEC;QUINTIN;1994.0
SAINT-CARADEC;LE VIEUX-BOURG;2535.3
SAINT-CARADEC;RÉGUINY;2361.3
SAINT-CARADEC;LE CAMBOUT;1836.9
SAINT-CARADEC;SAINTE-TRÉPHINE;1828.9
SAINT-CARADEC;PLAINTEL;1958.0
SAINT-CARADEC;GOUAREC;1438.9
SAINT-CARADEC;PLÉLAUFF;1976.8
SAINT-CARADEC;LE FŒIL;2148.4
SAINT-CARADEC;LESCOUËT-GOUAREC;2303.9
SAINT-RIEUL;SAINT-RIEUL;0.0
SAINT-RIEUL;NOYAL;402.2
SAINT-RIEUL;PLESTAN;560.3
SAINT-RIEUL;PLÉDÉLIAC;1040.2
SAINT-RIEUL;TRAMAIN;850.0
SAINT-RIEUL;JUGON-LES-LACS - COMMUNE NOUVELLE;879.6
SAINT-RIEUL;LA MALHOURE;1045.5
SAINT-RIEUL;QUINTENIC;874.2
SAINT-RIEUL;SAINT-DENOUAL;1058.9
SAINT-RIEUL;LAMBALLE-ARMOR;1036.0
SAINT-RIEUL;LANDÉHEN;1076.8
SAINT-RIEUL;PLÉVEN;1014.4
SAINT-RIEUL;PLOREC-SUR-ARGUENON;1452.0
SAINT-RIEUL;SAINT-TRIMOËL;1442.1
SAINT-RIEUL;LANDÉBIA;1242.4
SAINT-RIEUL;PENGUILY;1238.9
SAINT-RIEUL;PLÉNÉE-JUGON;1384.1
SAINT-RIEUL;HÉNANSAL;1256.9
SAINT-RIEUL;ANDEL;1038.1
SAINT-RIEUL;SAINT-GLEN;1534.7
SAINT-RIEUL;SAINT-MÉLOIR-DES-BOIS;1554.9
SAINT-RIEUL;BOURSEUL;1565.7
SAINT-RIEUL;HÉNANBIHEN;1351.2
SAINT-RIEUL;MÉGRIT;1541.0
SAINT-RIEUL;BRÉHAND;1250.5
SAINT-RIEUL;COËTMIEUX;1002.3
SAINT-RIEUL;PLUDUNO;1400.1
SAINT-RIEUL;SAINT-ALBAN;1754.7
SAINT-RIEUL;SÉVIGNAC;1473.4
SAINT-RIEUL;POMMERET;1315.4
SAINT-RIEUL;TRÉBRY;1918.2
SAINT-RIEUL;TRÉMEUR;1502.5
SAINT-RIEUL;SAINT-MICHEL-DE-PLÉLAN;1634.5
SAINT-RIEUL;PLÉLAN-LE-PETIT;1115.9
SAINT-RIEUL;RUCA;1590.5
SAINT-RIEUL;ROUILLAC;1697.6
SAINT-RIEUL;LA BOUILLIE;1449.2
SAINT-RIEUL;SAINT-PÔTAN;1680.9
SAINT-RIEUL;TRÉDANIEL;1823.5
SAINT-RIEUL;TRÉDIAS;1851.2
SAINT-RIEUL;PLANCOËT;1750.7
SAINT-RIEUL;LANGUÉDIAS;1580.3
SAINT-RIEUL;LA LANDEC;1478.0
SAINT-RIEUL;PLÉBOULLE;1818.0
SAINT-RIEUL;PLÉNEUF-VAL-ANDRÉ;1736.0
SAINT-RIEUL;QUESSOY;1712.3
SAINT-RIEUL;SAINT-MAUDEZ;1617.0
SAINT-RIEUL;HILLION;1298.3
SAINT-RIEUL;MONCONTOUR;1604.5
SAINT-RIEUL;SAINT-LORMEL;1887.5
SAINT-RIEUL;PLURIEN;1937.8
SAINT-RIEUL;CORSEUL;1982.6
SAINT-RIEUL;TRÉBÉDAN;1637.9
SAINT-RIEUL;MATIGNON;1991.2
SAINT-RIEUL;CRÉHEN;2125.7
SAINT-RIEUL;YFFINIAC;1392.7
SAINT-RIEUL;ÉRÉAC;1904.8
SAINT-RIEUL;VILDÉ-GUINGALAN;1505.4
SAINT-RIEUL;ERQUY;2007.7
SAINT-RIEUL;LE MENÉ;1971.2
SAINT-RIEUL;HÉNON;1936.8
SAINT-RIEUL;BROONS;1353.6
SAINT-RIEUL;YVIGNAC-LA-TOUR;1843.5
SAINT-RIEUL;MÉRILLAC;2359.6
SAINT-RIEUL;AUCALEUC;1636.3
SAINT-RIEUL;LANGUEUX;1431.1
SAINT-RIEUL;PLÉMY;1958.9
SAINT-RIEUL;SAINT-CAST-LE-GUILDO;2273.1
SAINT-RIEUL;SAINT-VRAN;2593.0
SAINT-RIEUL;FRÉHEL;2195.3
TRÉMOREL;TRÉMOREL;0.0
TRÉMOREL;LOSCOUËT-SUR-MEU;617.4
TRÉMOREL;ILLIFAUT;1029.0
TRÉMOREL;SAINT-LAUNEUC;1206.3
TRÉMOREL;LANRELAS;822.4
TRÉMOREL;MERDRIGNAC;889.3
TRÉMOREL;SAINT-MÉEN-LE-GRAND;465.9
TRÉMOREL;PLUMAUGAT;1064.7
TRÉMOREL;MÉRILLAC;1522.8
TRÉMOREL;GAËL;1170.9
TRÉMOREL;ÉRÉAC;1344.5
TRÉMOREL;SAINT-ONEN-LA-CHAPELLE;840.1
TRÉMOREL;LE CROUAIS;737.4
TRÉMOREL;BRIGNAC;1756.3
TRÉMOREL;SAINT-JOUAN-DE-L'ISLE;1207.6
TRÉMOREL;SAINT-BRIEUC-DE-MAURON;1693.6
TRÉMOREL;MAURON;1432.1
TRÉMOREL;SAINT-LÉRY;1229.9
TRÉMOREL;MÉNÉAC;1383.0
TRÉMOREL;QUÉDILLAC;1037.2
TRÉMOREL;MUEL;1154.7
TRÉMOREL;SAINT-VRAN;1428.4
TRÉMOREL;ROUILLAC;1821.6
TRÉMOREL;ÉVRIGUET;2045.6
TRÉMOREL;GOMENÉ;1438.3
TRÉMOREL;BROONS;1600.8
TRÉMOREL;LA CHAPELLE-BLANCHE;1352.3
TRÉMOREL;BLÉRUAIS;1380.8
TRÉMOREL;SAINT-MAUGAN;1272.2
TRÉMOREL;LAURENAN;1601.3
TRÉMOREL;CAULNES;1438.0
TRÉMOREL;BOISGERVILLY;1192.2
TRÉMOREL;CONCORET;1519.3
TRÉMOREL;SÉVIGNAC;2062.5
TRÉMOREL;MONTAUBAN-DE-BRETAGNE;1099.9
TRÉMOREL;GUILLIERS;2263.8
TRÉMOREL;TRÉMEUR;1958.6
TRÉMOREL;SAINT-MALON-SUR-MEL;1378.1
TRÉMOREL;GUITTÉ;1714.8
TRÉMOREL;NÉANT-SUR-YVEL;1969.7
TRÉMOREL;SAINT-GONLAY;1514.6
TRÉMOREL;LA TRINITÉ-PORHOËT;1798.4
TRÉMOREL;COËTLOGON;1825.8
TRÉMOREL;MOHON;2143.5
TRÉMOREL;TRÉDIAS;2043.3
TRÉMOREL;PLÉNÉE-JUGON;2482.1
TRÉMOREL;YVIGNAC-LA-TOUR;2035.6
TRÉMOREL;LE MENÉ;2027.1
TRÉMOREL;MÉDRÉAC;1360.9
TRÉMOREL;PAIMPONT;1621.9
TRÉMOREL;SAINT-UNIAC;1382.0
TRÉMOREL;TRÉHORENTEUC;2148.5
TRÉMOREL;GUENROC;1987.3
TRÉMOREL;PLÉMET;1630.6
TRÉMOREL;MÉGRIT;2459.2
TRÉMOREL;IFFENDIC;1701.1
TRÉMOREL;SAINT-PÉRAN;2275.8
TRÉMOREL;SAINT-MALO-DES-TROIS-FONTAINES;2448.7
TRÉMOREL;LA CHAPELLE DU LOU DU LAC;1352.0
TRÉMOREL;PLUMAUDAN;2130.5
TRÉMOREL;LOYAT;2130.6
TRÉMOREL;LANDUJAN;1379.7
TRÉMOREL;PLUMIEUX;2099.7
TRÉMOREL;JUGON-LES-LACS - COMMUNE NOUVELLE;2351.7
TRÉMOREL;SAINT-MADEN;2119.1
TRÉMOREL;SAINT-GLEN;2558.2
TRÉMOREL;TRAMAIN;2259.5
TRÉMOREL;LANGUÉDIAS;2303.8
TRÉMOREL;PENGUILY;2603.6
TRÉMOREL;CAMPÉNÉAC;2540.2
TRESSIGNAUX;TRESSIGNAUX;0.0
TRESSIGNAUX;TRÉGUIDEL;304.3
TRESSIGNAUX;LANVOLLON;322.8
TRESSIGNAUX;PLÉGUIEN;399.0
TRESSIGNAUX;BRINGOLO;745.6
TRESSIGNAUX;GOUDELIN;465.8
TRESSIGNAUX;LANNEBERT;440.8
TRESSIGNAUX;GOMMENEC'H;764.5
TRESSIGNAUX;PLUDUAL;616.6
TRESSIGNAUX;LANTIC;581.7
TRESSIGNAUX;PLOURHAN;799.8
TRESSIGNAUX;PLÉLO;720.0
TRESSIGNAUX;LE MERZER;803.4
TRESSIGNAUX;TRÉGOMEUR;716.2
TRESSIGNAUX;SAINT-JEAN-KERDANIEL;1114.0
TRESSIGNAUX;TRÉVÉREC;769.1
TRESSIGNAUX;PLOUHA;739.9
TRESSIGNAUX;POMMERIT-LE-VICOMTE;1019.0
TRESSIGNAUX;CHÂTELAUDREN-PLOUAGAT;1062.0
TRESSIGNAUX;TRÉVENEUC;991.0
TRESSIGNAUX;BINIC-ÉTABLES-SUR-MER;1189.9
TRESSIGNAUX;PLÉHÉDEL;765.4
TRESSIGNAUX;SAINT-GILLES-LES-BOIS;901.3
TRESSIGNAUX;SAINT-AGATHON;1009.6
TRESSIGNAUX;LANLEFF;898.2
TRESSIGNAUX;LANLOUP;1123.0
TRESSIGNAUX;SAINT-QUAY-PORTRIEUX;1039.9
TRESSIGNAUX;PORDIC;1115.1
TRESSIGNAUX;LANRODEC;1480.5
TRESSIGNAUX;TRÉMUSON;1145.5
TRESSIGNAUX;YVIAS;987.5
TRESSIGNAUX;PLOUMAGOAR;1517.3
TRESSIGNAUX;PABU;1178.4
TRESSIGNAUX;PLOUVARA;1382.3
TRESSIGNAUX;PLERNEUF;1080.0
TRESSIGNAUX;PLOUÉZEC;1236.4
TRESSIGNAUX;QUEMPER-GUÉZENNEC;1282.4
TRESSIGNAUX;GUINGAMP;1204.5
TRESSIGNAUX;TRÉGONNEAU;1466.0
TRESSIGNAUX;SAINT-CLET;1242.2
TRESSIGNAUX;SQUIFFIEC;1374.9
TRESSIGNAUX;LA MÉAUGON;1329.3
TRESSIGNAUX;KERFOT;884.0
TRESSIGNAUX;BOQUEHO;1496.8
TRESSIGNAUX;PLOUISY;1672.7
TRESSIGNAUX;KERMOROC'H;1667.3
TRESSIGNAUX;LANDEBAËRON;1710.2
TRESSIGNAUX;GRÂCES;1374.9
TRESSIGNAUX;PLÉRIN;1331.2
TRESSIGNAUX;PLOUËC-DU-TRIEUX;1581.0
TRESSIGNAUX;PONTRIEUX;1295.7
TRESSIGNAUX;SAINT-DONAN;1472.0
TRESSIGNAUX;PLOURIVO;1417.2
TRESSIGNAUX;SAINT-PÉVER;1834.1
TRESSIGNAUX;COHINIAC;1388.9
TRESSIGNAUX;PLOUFRAGAN;1582.9
TRESSIGNAUX;COADOUT;1679.0
TRESSIGNAUX;SAINT-ADRIEN;1769.4
TRESSIGNAUX;SAINT-FIACRE;1960.2
TRESSIGNAUX;PLOËZAL;1685.1
TRESSIGNAUX;BRÉLIDY;1950.0
TRESSIGNAUX;SAINT-BRIEUC;1592.9
TRESSIGNAUX;PAIMPOL;1275.7
TRESSIGNAUX;SAINT-LAURENT;1870.5
TRESSIGNAUX;RUNAN;1926.7
TRESSIGNAUX;PLAINE-HAUTE;1754.8
TRESSIGNAUX;SENVEN-LÉHART;2218.6
TRESSIGNAUX;MOUSTÉRU;1668.6
TRESSIGNAUX;SAINT-GILDAS;1747.2
TRESSIGNAUX;TRÉGLAMUS;1793.9
CLOHARS-CARNOËT;CLOHARS-CARNOËT;0.0
CLOHARS-CARNOËT;MOËLAN-SUR-MER;617.6
CLOHARS-CARNOËT;GUIDEL;728.6
CLOHARS-CARNOËT;QUIMPERLÉ;892.3
CLOHARS-CARNOËT;BAYE;1072.6
CLOHARS-CARNOËT;RÉDENÉ;1352.8
CLOHARS-CARNOËT;GESTEL;1269.1
CLOHARS-CARNOËT;QUÉVEN;1366.4
CLOHARS-CARNOËT;RIEC-SUR-BÉLON;1194.7
CLOHARS-CARNOËT;PLOEMEUR;1659.3
CLOHARS-CARNOËT;TRÉMÉVEN;1275.4
CLOHARS-CARNOËT;MELLAC;1222.1
CLOHARS-CARNOËT;PONT-SCORFF;1583.2
CLOHARS-CARNOËT;LE TRÉVOUX;1518.9
CLOHARS-CARNOËT;ARZANO;1687.9
CLOHARS-CARNOËT;LORIENT;1636.2
CLOHARS-CARNOËT;NÉVEZ;2061.7
CLOHARS-CARNOËT;LARMOR-PLAGE;1970.8
CLOHARS-CARNOËT;LOCUNOLÉ;1710.3
CLOHARS-CARNOËT;PONT-AVEN;1623.5
CLOHARS-CARNOËT;CAUDAN;1853.1
CLOHARS-CARNOËT;CLÉGUER;2213.3
CLOHARS-CARNOËT;QUERRIEN;1924.5
CLOHARS-CARNOËT;BANNALEC;1788.4
CLOHARS-CARNOËT;SAINT-THURIEN;1800.4
CLOHARS-CARNOËT;LANESTER;1720.4
CLOHARS-CARNOËT;LOCMIQUÉLIC;2274.7
CLOHARS-CARNOËT;GROIX;7658.0
CLOHARS-CARNOËT;PORT-LOUIS;2522.5
CLOHARS-CARNOËT;GUILLIGOMARC'H;2247.2
CLOHARS-CARNOËT;CALAN;2571.0
CLOHARS-CARNOËT;GÂVRES;3008.2
CLOHARS-CARNOËT;TRÉGUNC;2214.6
CLOHARS-CARNOËT;RIANTEC;2415.0
CLOHARS-CARNOËT;HENNEBONT;2024.4
CLOHARS-CARNOËT;PLOUAY;2523.6
CLOHARS-CARNOËT;LANVÉNÉGEN;2362.0
CLOHARS-CARNOËT;MESLAN;2363.8
CLOHARS-CARNOËT;MELGVEN;2065.7
CLOHARS-CARNOËT;KERVIGNAC;2073.2
CLOHARS-CARNOËT;MERLEVENEZ;2308.5
CLOHARS-CARNOËT;INZINZAC-LOCHRIST;2499.8
CLOHARS-CARNOËT;ROSPORDEN;2308.3
CLOHARS-CARNOËT;LANVAUDAN;2929.5
CLOHARS-CARNOËT;BERNÉ;2708.1
CLOHARS-CARNOËT;GUISCRIFF;3026.5
CLOHARS-CARNOËT;BRANDÉRION;2174.3
CLOHARS-CARNOËT;CONCARNEAU;2263.9
CLOHARS-CARNOËT;SCAËR;2541.2
CLOHARS-CARNOËT;LE FAOUËT;2819.7
CLOHARS-CARNOËT;INGUINIEL;2778.3
CLOHARS-CARNOËT;NOSTANG;2449.8
CLOHARS-CARNOËT;SAINTE-HÉLÈNE;2712.6
CLOHARS-CARNOËT;KERNASCLÉDEN;3257.3
CLOHARS-CARNOËT;SAINT-CARADEC-TRÉGOMEL;3157.4
CLOHARS-CARNOËT;PRIZIAC;3059.3
CLOHARS-CARNOËT;TOURCH;2640.9
CLOHARS-CARNOËT;LANGUIDIC;2441.1
CLOHARS-CARNOËT;ÉTEL;2929.2
CLOHARS-CARNOËT;BELZ;3110.7
CLOHARS-CARNOËT;LE CROISTY;3390.5
CLOHARS-CARNOËT;LA FORÊT-FOUESNANT;2389.8
CLOHARS-CARNOËT;SAINT-YVI;2826.2
CLOHARS-CARNOËT;LIGNOL;3405.9
CLOHARS-CARNOËT;LANDÉVANT;2681.8
CLOHARS-CARNOËT;LE SAINT;2995.2
CLOHARS-CARNOËT;BUBRY;3228.2
CLOHARS-CARNOËT;QUISTINIC;3258.6
CLOHARS-CARNOËT;ERDEVEN;3018.8
CLOHARS-CARNOËT;FOUESNANT;3165.1
GUISSÉNY;GUISSÉNY;0.0
GUISSÉNY;SAINT-FRÉGANT;572.8
GUISSÉNY;KERLOUAN;551.3
GUISSÉNY;KERNILIS;747.7
GUISSÉNY;KERNOUËS;889.2
GUISSÉNY;PLOUGUERNEAU;766.5
GUISSÉNY;LOC-BRÉVALAIRE;890.6
GUISSÉNY;LANARVILY;831.7
GUISSÉNY;PLOUNÉOUR-BRIGNOGAN-PLAGES;848.1
GUISSÉNY;LE FOLGOËT;840.8
GUISSÉNY;LESNEVEN;965.8
GUISSÉNY;PLOUIDER;1156.0
GUISSÉNY;GOULVEN;1056.6
GUISSÉNY;PLOUVIEN;1412.5
GUISSÉNY;LANNILIS;1037.5
GUISSÉNY;LE DRENNEC;1315.0
GUISSÉNY;TRÉFLEZ;1334.7
GUISSÉNY;TRÉGARANTEC;1255.2
GUISSÉNY;SAINT-MÉEN;1331.7
GUISSÉNY;PLOUDANIEL;1374.4
GUISSÉNY;LANDÉDA;1336.8
GUISSÉNY;TRÉGLONOU;1510.9
GUISSÉNY;PLABENNEC;1609.5
GUISSÉNY;BOURG-BLANC;1669.5
GUISSÉNY;PLOUNÉVEZ-LOCHRIST;1704.2
GUISSÉNY;LANHOUARNEAU;1488.7
GUISSÉNY;COAT-MÉAL;1873.3
GUISSÉNY;KERSAINT-PLABENNEC;2026.3
GUISSÉNY;SAINT-THONAN;1776.1
GUISSÉNY;PLOUGUIN;1913.4
GUISSÉNY;SAINT-PABU;1832.4
GUISSÉNY;TRÉMAOUÉZAN;1929.6
GUISSÉNY;PLOUESCAT;1728.7
GUISSÉNY;SAINT-DERRIEN;1681.1
GUISSÉNY;PLOUNÉVENTER;1731.3
GUISSÉNY;GOUESNOU;1905.7
GUISSÉNY;PLOUÉDERN;1776.7
GUISSÉNY;SAINT-DIVY;2001.9
GUISSÉNY;LAMPAUL-PLOUDALMÉZEAU;1903.1
GUISSÉNY;TRÉOUERGAT;2073.5
GUISSÉNY;SAINT-VOUGAY;1809.3
GUISSÉNY;MILIZAC-GUIPRONVEL;2096.2
GUISSÉNY;LANDERNEAU;1806.3
GUISSÉNY;GUIPAVAS;2253.3
GUISSÉNY;LANNEUFFRET;2116.7
GUISSÉNY;PLOUDALMÉZEAU;2016.2
GUISSÉNY;LA FOREST-LANDERNEAU;2198.0
GUISSÉNY;BOHARS;2327.4
GUISSÉNY;CLÉDER;1925.0
GUISSÉNY;PLOUGAR;1956.4
GUISSÉNY;LANRIVOARÉ;2527.7
GUISSÉNY;LA ROCHE-MAURICE;2283.5
GUISSÉNY;TRÉFLAOUÉNAN;2114.0
GUISSÉNY;PLOUZÉVÉDÉ;2095.5
GUISSÉNY;LE RELECQ-KERHUON;2335.7
GUISSÉNY;PENCRAN;2340.0
GUISSÉNY;BODILIS;2110.3
GUISSÉNY;TRÉZILIDÉ;2101.8
GUISSÉNY;PLOURIN;2308.4
GUISSÉNY;GUILERS;2567.9
GUISSÉNY;LANDUNVEZ;2388.5
GUISSÉNY;BREST;2509.7
GUISSÉNY;PLOUGOURVEST;2377.4
GUISSÉNY;SAINT-RENAN;2597.1
GUISSÉNY;SIBIRIL;2376.0
GUISSÉNY;BRÉLÈS;2691.0
GUISSÉNY;DIRINON;2321.7
GUISSÉNY;PLOUDIRY;2635.2
GUISSÉNY;LOPERHET;2438.7
GUISSÉNY;LA MARTYRE;2439.2
LAMPAUL-PLOUDALMÉZEAU;LAMPAUL-PLOUDALMÉZEAU;0.0
